Date,AccessorFacade,Audio::PortMIDI,Bailador,Base64,Base64::Native,CSS::Grammar,CompUnit::Util,Compress::Zlib,Compress::Zlib::Raw,Config,Config::TOML,Cookie::Baker,Cro::Core,Cro::HTTP,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,DateTime::TimeZone,Debugger::UI::CommandLine,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,HTML::Entity,HTML::Escape,HTML::Parser::XML,HTML::Template,HTTP::Easy,HTTP::Server,HTTP::Server::Async,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::Merge,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,IRC::Client,JSON::Class,JSON::Fast,JSON::Name,JSON::Pretty,JSON::RPC,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,Lingua::Conjunction,META6,MIME::Base64,NativeHelpers::Array,NativeHelpers::Blob,Net::DNS,OO::Monitors,OpenSSL,PDF,PSGI,Pod::To::HTML,Pod::To::Markdown,Rakudo::Perl6::Parsing,RakudoPrereq,SCGI,SVG,SVG::Plot,Shell::Command,Sparrowdo,String::CRC32,Subset::Helper,Template6,Template::Mojo,Template::Mustache,Term::termios,Terminal::ANSIColor,Test::META,Test::Mock,URI,URI::Encode,UUID,WWW,XML,XML::Class,YAMLish
2017-02-03,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.22,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.04,NaN,8.26,2.17,NaN,NaN,8.7,NaN,NaN
2017-02-04,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.48,NaN,8.26,2.17,NaN,NaN,8.7,NaN,NaN
2017-02-06,NaN,1.3,2.6,1.73,NaN,1.73,1.3,2.6,NaN,NaN,NaN,NaN,NaN,NaN,2.6,3.46,NaN,3.03,NaN,NaN,1.3,4.76,4.33,2.16,1.3,NaN,NaN,7.79,6.93,3.46,NaN,NaN,NaN,NaN,NaN,3.46,NaN,NaN,3.46,3.9,9.52,NaN,1.73,NaN,NaN,5.63,1.73,2.6,13.85,2.6,NaN,NaN,12.99,1.73,5.19,7.79,1.73,NaN,NaN,6.49,3.03,1.73,NaN,NaN,2.6,NaN,3.03,2.16,1.73,NaN,NaN,NaN,2.16,1.73,4.33,3.46,NaN,NaN,2.16,2.16,NaN,NaN,5.19,3.46,NaN,8.23,2.16,NaN,NaN,8.66,NaN,NaN
2017-02-08,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.04,NaN,8.26,2.17,NaN,NaN,8.7,NaN,NaN
2017-02-09,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.04,NaN,8.26,2.17,NaN,NaN,8.7,NaN,NaN
2017-02-10,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.04,NaN,8.26,2.17,NaN,NaN,8.7,NaN,NaN
2017-02-12,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.04,NaN,8.26,2.17,NaN,NaN,8.7,NaN,NaN
2017-02-13,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.48,NaN,8.26,2.17,NaN,NaN,9.13,NaN,NaN
2017-02-14,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.48,NaN,8.26,2.17,NaN,NaN,9.13,NaN,NaN
2017-02-15,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.48,NaN,8.26,2.17,NaN,NaN,9.13,NaN,NaN
2017-02-17,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.48,NaN,8.26,2.17,NaN,NaN,9.13,NaN,NaN
2017-02-20,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.35,2.17,1.3,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,9.57,NaN,1.74,NaN,NaN,5.65,1.74,2.61,13.91,2.61,NaN,NaN,13.04,1.74,5.22,7.83,1.74,NaN,NaN,6.52,3.04,1.74,NaN,NaN,2.61,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,3.48,NaN,8.26,2.17,NaN,NaN,9.13,NaN,NaN
2017-02-28,NaN,1.31,2.62,1.75,NaN,1.75,1.31,2.62,NaN,NaN,NaN,NaN,NaN,NaN,2.62,3.49,NaN,3.06,NaN,NaN,1.31,4.8,4.8,2.18,NaN,NaN,NaN,7.86,6.99,3.49,NaN,NaN,NaN,NaN,NaN,3.49,NaN,NaN,3.49,3.93,10.04,NaN,1.75,NaN,NaN,5.68,1.75,2.62,14.41,2.62,NaN,NaN,13.54,1.75,5.24,7.86,1.75,NaN,1.75,6.99,3.06,1.75,NaN,NaN,3.06,NaN,3.06,2.18,1.75,NaN,NaN,NaN,2.18,1.75,4.37,3.49,NaN,NaN,2.18,2.18,NaN,NaN,5.24,3.93,NaN,8.3,2.18,NaN,NaN,9.17,NaN,NaN
2017-03-01,NaN,1.31,2.62,1.75,NaN,1.75,1.31,2.62,NaN,NaN,NaN,NaN,NaN,NaN,2.62,3.49,NaN,3.06,NaN,NaN,1.31,4.8,4.8,2.18,NaN,NaN,NaN,7.86,6.99,3.49,NaN,NaN,NaN,NaN,NaN,3.49,NaN,NaN,3.49,3.93,10.04,NaN,1.75,NaN,NaN,5.68,1.75,2.62,14.41,2.62,NaN,NaN,13.54,1.75,5.24,7.86,1.75,NaN,1.75,6.99,3.06,1.75,NaN,NaN,3.06,NaN,3.06,2.18,1.75,NaN,NaN,NaN,2.18,1.75,4.37,3.49,NaN,NaN,2.18,2.18,NaN,NaN,5.24,3.93,NaN,8.3,2.18,NaN,NaN,9.17,NaN,NaN
2017-03-02,NaN,1.31,2.62,1.75,NaN,1.75,1.31,2.62,NaN,NaN,NaN,NaN,NaN,NaN,2.62,3.49,NaN,3.06,NaN,NaN,1.31,4.8,4.8,2.18,NaN,NaN,NaN,7.86,6.99,3.49,NaN,NaN,NaN,NaN,NaN,3.49,NaN,NaN,3.49,3.93,10.04,NaN,1.75,NaN,NaN,5.68,1.75,2.62,14.41,2.62,NaN,NaN,13.54,1.75,5.24,7.86,1.75,NaN,1.75,6.99,3.06,1.75,NaN,NaN,3.06,NaN,3.06,2.18,1.75,NaN,NaN,NaN,2.18,1.75,4.37,3.49,NaN,NaN,2.18,2.18,NaN,NaN,5.24,3.93,NaN,8.3,2.18,NaN,NaN,9.17,NaN,NaN
2017-03-04,NaN,1.3,2.61,1.74,NaN,1.74,1.3,2.61,NaN,NaN,NaN,NaN,NaN,NaN,2.61,3.48,NaN,3.04,NaN,NaN,1.3,4.78,4.78,2.17,NaN,NaN,NaN,7.83,6.96,3.48,NaN,NaN,NaN,NaN,NaN,3.48,NaN,NaN,3.48,3.91,10,NaN,1.74,NaN,NaN,5.65,1.74,2.61,14.35,2.61,NaN,NaN,13.48,1.74,5.22,7.83,1.74,NaN,1.74,6.96,3.04,1.74,NaN,NaN,3.04,NaN,3.04,2.17,1.74,NaN,NaN,NaN,2.17,1.74,4.35,3.48,NaN,NaN,2.17,2.17,NaN,NaN,5.22,4.35,NaN,8.26,2.17,NaN,NaN,9.57,NaN,NaN
2017-03-06,NaN,1.29,2.59,1.72,NaN,1.72,1.29,2.59,NaN,NaN,NaN,NaN,NaN,NaN,2.59,3.88,NaN,3.02,NaN,NaN,1.29,4.74,4.74,2.16,NaN,NaN,NaN,7.76,6.9,3.45,NaN,NaN,NaN,NaN,NaN,3.45,NaN,NaN,3.45,3.88,9.91,NaN,1.72,NaN,NaN,5.6,1.72,2.59,14.22,2.59,NaN,NaN,13.36,1.72,5.17,7.76,1.72,NaN,1.72,6.9,3.02,1.72,NaN,NaN,3.02,NaN,3.02,2.16,1.72,NaN,NaN,NaN,2.16,1.72,4.31,3.45,NaN,NaN,2.16,2.16,NaN,NaN,5.17,4.31,NaN,8.19,2.16,NaN,NaN,9.48,NaN,NaN
2017-03-09,NaN,1.28,2.56,1.71,NaN,1.71,1.28,2.56,NaN,NaN,NaN,NaN,NaN,NaN,2.56,3.85,NaN,2.99,NaN,NaN,1.28,4.7,4.7,2.14,NaN,NaN,NaN,7.69,6.84,3.42,NaN,NaN,NaN,NaN,NaN,3.42,NaN,NaN,3.42,3.85,9.83,NaN,1.71,NaN,NaN,5.56,1.71,2.56,14.1,2.56,NaN,NaN,13.25,1.71,5.13,7.69,1.71,NaN,1.71,6.84,2.99,1.71,NaN,NaN,2.99,NaN,2.99,2.14,1.71,NaN,NaN,NaN,2.14,1.71,4.27,3.42,NaN,NaN,2.14,2.14,NaN,NaN,5.56,4.27,NaN,8.12,2.14,NaN,NaN,9.4,NaN,NaN
2017-03-10,NaN,1.28,2.56,1.71,NaN,1.71,1.28,2.56,NaN,NaN,NaN,NaN,NaN,NaN,2.56,3.85,NaN,2.99,NaN,NaN,1.28,4.7,4.7,2.14,NaN,NaN,NaN,7.69,6.84,3.42,NaN,NaN,NaN,NaN,NaN,3.42,NaN,NaN,3.42,3.85,9.83,NaN,1.71,NaN,NaN,5.56,1.71,2.56,14.53,2.56,NaN,NaN,12.82,1.71,5.13,7.69,1.71,NaN,1.71,6.84,2.99,1.71,NaN,NaN,2.99,NaN,2.99,2.14,1.71,NaN,NaN,NaN,2.14,1.71,4.27,3.42,NaN,NaN,2.14,2.14,NaN,NaN,5.56,4.27,NaN,8.12,2.14,NaN,NaN,9.4,NaN,NaN
2017-03-12,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,9.62,NaN,1.67,NaN,NaN,5.44,1.67,2.51,14.23,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.18,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-13,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,9.62,NaN,1.67,NaN,NaN,5.44,1.67,2.51,14.23,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.18,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-15,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,9.62,NaN,1.67,NaN,NaN,5.44,1.67,2.51,14.23,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-17,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-18,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.44,1.67,2.51,14.64,2.51,NaN,NaN,12.55,1.67,4.6,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-19,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-20,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-22,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-23,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.55,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,4.18,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-26,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.97,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,5.02,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-27,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.97,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,5.02,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-28,NaN,1.26,2.51,1.67,NaN,1.67,1.26,2.51,NaN,NaN,NaN,NaN,NaN,NaN,2.51,3.77,NaN,2.93,NaN,NaN,1.26,4.6,4.6,2.09,NaN,NaN,NaN,7.53,7.11,3.35,NaN,NaN,NaN,NaN,NaN,3.35,NaN,NaN,3.35,3.77,10.04,NaN,1.67,NaN,NaN,5.86,1.67,2.51,14.64,2.51,NaN,NaN,12.97,1.67,5.02,7.53,1.67,NaN,1.67,6.69,2.93,1.67,NaN,NaN,2.93,NaN,2.93,2.09,1.67,NaN,NaN,NaN,2.09,1.67,4.6,3.77,NaN,NaN,2.09,2.09,NaN,NaN,5.44,5.02,NaN,7.95,2.09,NaN,NaN,9.21,NaN,NaN
2017-03-30,NaN,1.24,2.49,1.66,NaN,1.66,1.24,2.49,NaN,NaN,NaN,NaN,NaN,NaN,2.49,3.73,NaN,2.9,NaN,NaN,1.24,4.56,4.56,2.07,NaN,NaN,NaN,7.47,7.05,3.32,NaN,NaN,NaN,NaN,NaN,3.32,NaN,NaN,3.32,3.73,9.96,NaN,1.66,NaN,NaN,5.81,1.66,2.49,14.52,2.49,NaN,NaN,12.86,1.66,4.98,7.47,1.66,NaN,1.66,6.64,2.9,1.66,NaN,NaN,2.9,NaN,2.9,2.07,1.66,NaN,NaN,NaN,2.07,1.66,4.56,4.15,NaN,NaN,2.07,2.07,NaN,NaN,5.39,5.39,NaN,7.88,2.07,NaN,NaN,9.13,NaN,NaN
2017-04-02,NaN,1.24,2.48,1.65,NaN,1.65,1.24,2.48,NaN,NaN,NaN,NaN,NaN,NaN,2.48,3.72,NaN,2.89,NaN,NaN,1.24,4.55,4.55,2.07,NaN,NaN,NaN,7.44,7.02,3.31,NaN,NaN,NaN,NaN,NaN,3.31,NaN,NaN,3.31,3.72,9.92,NaN,1.65,NaN,NaN,5.79,1.65,2.48,14.46,2.48,NaN,NaN,13.22,1.65,4.96,7.44,1.65,NaN,1.65,6.61,2.89,1.65,NaN,NaN,2.89,NaN,2.89,2.07,1.65,NaN,NaN,NaN,2.07,1.65,4.55,4.13,NaN,NaN,2.07,2.07,NaN,NaN,5.37,5.37,NaN,7.85,2.07,NaN,NaN,9.09,NaN,NaN
2017-04-04,NaN,1.24,2.48,1.65,NaN,1.65,1.24,2.48,NaN,NaN,NaN,NaN,NaN,NaN,2.48,3.72,NaN,2.89,NaN,NaN,1.24,4.55,4.55,2.07,NaN,NaN,NaN,7.44,7.02,3.31,NaN,NaN,NaN,NaN,NaN,3.31,NaN,NaN,3.31,3.72,9.92,NaN,1.65,NaN,NaN,5.79,1.65,2.48,14.46,2.48,NaN,NaN,13.22,1.65,4.96,7.44,1.65,NaN,1.65,6.61,2.89,1.65,NaN,NaN,2.89,NaN,2.89,2.07,1.65,NaN,NaN,NaN,2.07,1.65,4.55,4.13,NaN,NaN,2.07,2.07,NaN,NaN,5.37,5.37,NaN,7.85,2.07,NaN,NaN,9.09,NaN,NaN
2017-04-05,NaN,1.24,2.48,1.65,NaN,1.65,1.24,2.48,NaN,NaN,NaN,NaN,NaN,NaN,2.48,3.72,NaN,2.89,NaN,NaN,1.24,4.55,4.55,2.07,NaN,NaN,NaN,7.44,7.02,3.31,NaN,NaN,NaN,NaN,NaN,3.31,NaN,NaN,3.31,3.72,9.92,NaN,1.65,NaN,NaN,5.79,1.65,2.48,14.46,2.48,NaN,NaN,13.22,1.65,4.96,7.44,1.65,NaN,1.65,6.61,2.89,1.65,NaN,NaN,2.89,NaN,2.89,2.07,1.65,NaN,NaN,NaN,2.07,1.65,4.55,4.13,NaN,NaN,2.07,2.07,NaN,NaN,5.37,5.37,NaN,7.85,2.07,NaN,NaN,9.09,NaN,NaN
