Date,Apache::LogFormat,Backtrace::AsHTML,Bailador,Base64,CSS::Grammar,Compress::Zlib,Compress::Zlib::Raw,Config::INI,Config::Simple,Cookie::Baker,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,Flower,Getopt::Tiny,HTML::Entity,HTML::Escape,HTML::Template,HTTP::Easy,HTTP::HPACK,HTTP::MultiPartParser,HTTP::Parser,HTTP::Request::Supply,HTTP::Server,HTTP::Server::Tiny,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::MultiValue,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,JSON::Class,JSON::Fast,JSON::Marshal,JSON::Name,JSON::Pretty,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,META6,MIME::Base64,Native::Resources,NativeHelpers::Array,NativeHelpers::Blob,Netstring,OO::Monitors,OpenSSL,PSGI,Pod::Coverage,RakudoPrereq,SVG,Shell::Command,Sparrowdo,Template6,Template::Mojo,Template::Mustache,Terminal::ANSIColor,Test::META,URI,URI::Encode,UUID,XML,XML::Writer,YAMLish
2017-04-17,3.28,3.28,NaN,4.51,NaN,3.28,3.69,NaN,NaN,3.28,NaN,4.1,NaN,7.79,13.52,11.48,7.79,NaN,NaN,13.93,24.59,9.02,24.18,8.2,NaN,NaN,3.28,NaN,NaN,NaN,8.61,NaN,6.15,3.69,NaN,NaN,3.28,22.95,4.51,13.11,3.28,4.92,NaN,NaN,8.2,11.07,34.02,11.89,13.52,NaN,19.67,12.3,6.97,8.2,NaN,8.2,26.23,NaN,3.69,5.33,NaN,NaN,11.89,11.07,NaN,NaN,NaN,4.51,4.92,NaN,4.92,3.69,11.07,7.38,24.18,6.15,NaN,12.3,NaN,NaN
2017-04-18,3.29,3.29,2.88,4.53,NaN,NaN,3.29,NaN,NaN,3.29,NaN,3.7,NaN,7.82,13.58,11.52,7.82,NaN,NaN,13.99,24.28,8.64,23.87,7.82,NaN,NaN,3.29,NaN,NaN,NaN,8.23,NaN,6.17,3.7,NaN,NaN,3.29,22.63,4.53,13.17,3.29,4.53,NaN,NaN,7.82,11.52,34.16,12.35,13.99,NaN,19.34,12.76,6.58,8.23,NaN,8.64,25.93,NaN,3.7,4.94,NaN,NaN,11.52,10.7,NaN,NaN,NaN,4.12,4.94,NaN,4.53,3.7,10.7,7.82,23.87,6.17,NaN,12.35,NaN,NaN
2017-04-20,3.29,3.29,NaN,4.53,NaN,3.29,3.7,NaN,NaN,3.29,NaN,4.12,NaN,7.82,13.58,11.52,7.82,NaN,NaN,13.99,24.69,9.05,24.28,8.23,NaN,NaN,3.29,NaN,NaN,NaN,8.64,NaN,6.17,3.7,NaN,NaN,3.29,23.05,4.53,13.17,3.29,4.94,NaN,NaN,8.23,11.93,34.57,12.76,14.4,NaN,19.75,13.17,7,8.23,NaN,9.05,26.34,NaN,3.7,5.35,NaN,NaN,11.93,11.11,NaN,NaN,NaN,4.53,4.94,NaN,4.94,3.7,11.11,8.23,24.28,6.17,NaN,12.35,NaN,NaN
2017-04-21,3.29,3.29,NaN,4.53,NaN,3.29,3.7,NaN,NaN,3.29,NaN,4.12,NaN,7.82,13.58,11.52,7.82,NaN,NaN,13.99,24.69,9.05,24.28,8.23,NaN,NaN,3.29,NaN,NaN,NaN,8.64,NaN,6.17,3.7,NaN,NaN,3.29,23.05,4.53,13.17,3.29,4.94,NaN,NaN,8.23,11.93,34.57,12.76,14.4,NaN,19.75,13.17,7,8.23,NaN,9.05,26.34,NaN,3.7,5.35,NaN,NaN,11.93,11.11,NaN,NaN,NaN,4.53,4.94,NaN,4.94,3.7,11.11,8.23,24.28,6.17,NaN,12.35,NaN,NaN
2017-04-23,3.28,3.28,NaN,4.51,NaN,3.28,3.69,NaN,NaN,3.28,NaN,4.1,NaN,7.79,13.52,11.48,7.79,NaN,NaN,13.93,24.59,9.02,24.18,8.2,NaN,NaN,3.28,NaN,NaN,NaN,8.61,NaN,6.15,3.69,NaN,NaN,3.28,22.95,4.51,13.11,3.28,4.92,NaN,NaN,8.2,12.3,34.84,13.11,14.75,NaN,19.67,13.52,6.97,8.2,NaN,9.43,26.23,NaN,3.69,5.33,NaN,NaN,11.89,11.07,NaN,NaN,NaN,4.51,4.92,NaN,4.92,3.69,11.07,8.61,24.18,6.15,NaN,12.3,NaN,NaN
2017-04-29,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.07,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.2,34.55,13.01,14.63,NaN,19.51,13.41,6.91,8.13,NaN,9.35,26.42,NaN,3.66,5.28,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.54,23.98,6.1,NaN,12.2,NaN,NaN
2017-04-30,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.07,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.2,34.55,13.01,14.63,NaN,19.51,13.41,6.91,8.13,NaN,9.35,26.42,NaN,3.66,5.28,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.54,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-02,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.07,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.6,34.96,13.41,15.04,NaN,19.51,13.82,6.91,7.72,NaN,9.76,26.42,NaN,3.66,5.28,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.94,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-05,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.47,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.6,34.96,13.41,15.04,NaN,19.51,13.82,6.91,7.32,NaN,9.76,26.42,NaN,3.66,5.69,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.94,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-06,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.47,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.6,34.96,13.41,15.04,NaN,19.51,13.82,6.91,7.32,NaN,9.76,26.42,NaN,3.66,5.69,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.94,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-07,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.47,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.6,34.96,13.41,15.04,NaN,19.51,13.82,6.91,7.32,NaN,9.76,26.42,NaN,3.66,5.69,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.94,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-08,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.47,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.6,34.96,13.41,15.04,NaN,19.51,13.82,6.91,7.32,NaN,9.76,26.42,NaN,3.66,5.69,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.94,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-09,3.25,3.25,NaN,4.47,NaN,3.25,3.66,NaN,NaN,3.25,NaN,4.47,NaN,7.72,13.41,11.38,7.72,NaN,NaN,13.82,24.39,8.94,23.98,8.13,NaN,NaN,3.25,NaN,NaN,NaN,8.54,NaN,6.1,3.66,NaN,NaN,3.25,22.76,4.47,13.01,3.25,4.88,NaN,NaN,8.13,12.2,34.96,13.01,14.63,NaN,19.51,13.41,6.91,7.32,NaN,9.35,26.42,NaN,3.66,5.69,NaN,NaN,11.79,10.98,NaN,NaN,NaN,4.47,4.88,NaN,4.88,3.66,11.38,8.54,23.98,6.1,NaN,12.2,NaN,NaN
2017-05-13,3.24,3.24,NaN,4.45,NaN,3.24,3.64,NaN,NaN,3.24,NaN,4.05,NaN,7.69,13.36,11.34,7.69,NaN,NaN,13.77,23.89,8.5,23.48,7.69,NaN,NaN,3.24,NaN,NaN,NaN,8.1,NaN,6.07,3.64,NaN,NaN,3.24,22.27,4.45,12.96,3.24,4.86,NaN,NaN,7.69,11.74,34.82,12.55,14.17,NaN,19.03,12.96,6.48,7.29,NaN,8.91,25.91,NaN,3.64,5.26,NaN,NaN,11.34,10.53,NaN,NaN,NaN,4.05,4.86,NaN,4.45,3.64,10.93,8.1,23.48,6.07,NaN,12.15,NaN,NaN
